date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
15:28:39	33766/33766	---MCZ	200	added ('OK')	text/html	etag:W/%225953a9ca-83e6%22	http://balkon.kwst.net/site/light/index3.html	C:/My%20Web%20Sites/project-slideshow/balkon.kwst.net/site/light/index3.html	(from http://balkon.kwst.net/site/light/index4.html)
15:28:40	38599/38599	---MCZ	200	added ('OK')	text/html	etag:W/%225953aa16-96c7%22	http://balkon.kwst.net/site/light/index5.html	C:/My%20Web%20Sites/project-slideshow/balkon.kwst.net/site/light/index5.html	(from http://balkon.kwst.net/site/light/index4.html)
15:28:40	29728/29728	---MCZ	200	added ('OK')	text/html	etag:W/%225953a1d0-7420%22	http://balkon.kwst.net/site/light/index6.html	C:/My%20Web%20Sites/project-slideshow/balkon.kwst.net/site/light/index6.html	(from http://balkon.kwst.net/site/light/index4.html)
15:28:40	76431/76431	---MCZ	200	added ('OK')	text/html	etag:W/%225afe80b2-12a8f%22	http://balkon.kwst.net/site/light/onepage-slider.html	C:/My%20Web%20Sites/project-slideshow/balkon.kwst.net/site/light/onepage-slider.html	(from http://balkon.kwst.net/site/light/index4.html)
15:28:41	70211/70211	---MCZ	200	added ('OK')	text/html	etag:W/%225afe808a-11243%22	http://balkon.kwst.net/site/light/onepage-image.html	C:/My%20Web%20Sites/project-slideshow/balkon.kwst.net/site/light/onepage-image.html	(from http://balkon.kwst.net/site/light/index4.html)
15:28:41	71155/71155	---MCZ	200	added ('OK')	text/html	etag:W/%225afe80dc-115f3%22	http://balkon.kwst.net/site/light/onepage-video.html	C:/My%20Web%20Sites/project-slideshow/balkon.kwst.net/site/light/onepage-video.html	(from http://balkon.kwst.net/site/light/index4.html)
15:28:41	72040/72040	---MCZ	200	added ('OK')	text/html	etag:W/%225afe80c5-11968%22	http://balkon.kwst.net/site/light/onepage-slideshow.html	C:/My%20Web%20Sites/project-slideshow/balkon.kwst.net/site/light/onepage-slideshow.html	(from http://balkon.kwst.net/site/light/index4.html)
15:28:42	76008/76008	---MCZ	200	added ('OK')	text/html	etag:W/%225afe8073-128e8%22	http://balkon.kwst.net/site/light/onepage-carousel.html	C:/My%20Web%20Sites/project-slideshow/balkon.kwst.net/site/light/onepage-carousel.html	(from http://balkon.kwst.net/site/light/index4.html)
15:28:42	70848/70848	---MCZ	200	added ('OK')	text/html	etag:W/%225afe809d-114c0%22	http://balkon.kwst.net/site/light/onepage-sidebarmenu.html	C:/My%20Web%20Sites/project-slideshow/balkon.kwst.net/site/light/onepage-sidebarmenu.html	(from http://balkon.kwst.net/site/light/index4.html)
15:28:42	30322/30322	---MCZ	200	added ('OK')	text/html	etag:W/%225953aa96-7672%22	http://balkon.kwst.net/site/light/portfolio.html	C:/My%20Web%20Sites/project-slideshow/balkon.kwst.net/site/light/portfolio.html	(from http://balkon.kwst.net/site/light/index4.html)
